date,bl_portfolio_return,equal_weighted_return,mv_portfolio_return
2023-12-01,-0.011720651679657405,-0.005663739901036902,-0.004474712666078798
2023-12-08,0.010383751499699417,0.013923800416757316,-0.006048652576421378
2023-12-15,0.016462759146500236,0.007669787206635781,0.004000894292164067
2023-12-22,0.011851750356096275,0.0073125380593464405,0.002264237814877521
2023-12-29,-0.012894378615356895,-0.011276742856342548,-0.0027753937701946755
2024-01-05,0.00042765378664929915,-0.00040637683409352473,0.001155964313267954
2024-01-12,-0.01706847191416836,-0.009869296053305776,-0.002583478886310041
2024-01-19,0.0016904797849715996,0.0008904264240459318,0.000380099340832172
2024-01-26,-0.00407211299140145,-0.002993848335430438,-0.0005647668302992547
2024-02-02,-0.006813892212447201,-0.0037290040519736283,-0.0009800520387604377
2024-02-09,-0.004904994016321299,-0.003282055780149551,5.8735040589036986e-05
2024-02-16,0.001667597568779515,0.001638384576889873,0.0007570754613835986
2024-02-23,-0.0009599253380086915,-0.0003856606216760428,0.0002605459857089056
2024-03-01,0.007646493402135038,0.011794644215497165,-0.00409494230690376
2024-03-08,-0.005984816138532595,-0.007025883582280912,0.0014205414818644379
2024-03-15,-0.013952849421612271,-0.01068140255594461,-0.0038544444497181853
2024-03-22,-0.003380565895352363,0.0006697609584835452,-0.004246141159771177
2024-03-29,0.001691120174602532,6.301911995871818e-05,0.0026992654050006716
2024-04-05,-0.013324587847850369,-0.013726154276657064,0.000957424367583554
2024-04-12,-0.00012991442777448995,-0.0009257436694646516,-0.0015974585268947678
2024-04-19,-0.0015234504799616412,-0.0009157576812542471,-0.0034917524875105292
2024-04-26,0.00888687094455251,0.010347788634118893,-0.00013053621343366668
2024-05-03,-0.0005729411506155717,-0.0037470799222809378,0.0028247626925870877
2024-05-10,0.002472962092065575,0.005747539127239621,-0.001257785019578564
2024-05-17,-0.004320880602308988,-0.00347861255492874,0.00040278229682558404
2024-05-24,0.00701021208735797,0.0031720137245138556,0.0017675230214649659
2024-05-31,0.003961853236066118,-0.0008553989316951727,0.0064269095938631485
2024-06-07,-0.0003230668466430342,-0.0009821060341334675,-0.0007665492239316608
2024-06-14,-0.002858578927250264,-0.0035914334509999928,0.0011584770500157303
2024-06-21,-0.003698981219327821,-0.002012598838781754,-0.00010699719267556374
2024-06-28,0.006134409922425711,0.007032035124179626,0.0010304954997586789
2024-07-05,0.0031634186032231102,0.008152062334003719,-0.003186186730512852
2024-07-12,0.004323046811155833,-0.0013500373229286655,0.004687475844742225
2024-07-19,0.005386682234538174,0.004317550603550569,0.004012720450873644
2024-07-26,0.013158527799553668,0.015149717246166495,0.0062476372598652494
2024-08-02,-0.0041678955072294134,7.335904366587718e-05,-0.006909670955022899
2024-08-09,0.000489838415956997,0.0038066102586857393,-0.001012961024951515
2024-08-16,0.02012033080662539,0.019470407351278498,-0.0023591803435514718
2024-08-23,-0.006641897067530392,-0.006059808905803133,0.0005407797451890519
2024-08-30,0.0069994683862553714,0.006327864999150124,0.0017297865468609082
2024-09-06,-0.005290009493089902,0.00027868292621957547,-0.0035987636005930376
2024-09-13,-9.054436881026891e-05,0.00047115963907384904,0.0025573047537194886
2024-09-20,0.006047927718081743,0.006804512298375532,-0.0015745478239789534
2024-09-27,-0.0184215547593045,-0.02099969573310836,0.0016361983919750546
2024-10-04,-0.0005995488343574782,-0.0042910053861260344,0.005760442152909415
2024-10-11,-0.008652537383729036,-0.004315325132689974,-0.0024206274486183272
2024-10-18,-0.0031529776579665315,-0.007447186671492313,0.003982101957084947
2024-10-25,0.0015181932428872324,-0.002490059315574822,0.0029572864706741463
2024-11-01,-0.005034991829327176,-0.0019896410392900685,-0.003826297391993266
2024-11-08,-0.014871346280287145,-0.015885070338685737,-0.0015102963920775635
2024-11-15,-0.00581980758452341,-0.0036338935462897127,-0.005842679672747791
2024-11-22,0.016347370770055193,0.015769742824074527,0.007434134856781961
2024-11-29,0.0018131924140768756,-0.0015936560201666784,0.004007843886555476
2024-12-06,-0.01183404936726988,-0.012251698508670961,0.0028142972164923556
2024-12-13,-0.004660776512813007,-0.006842842529871929,0.002804927999135214
2024-12-20,-0.003596513516239236,-0.004593477510399358,0.00044659718044960943
2024-12-27,-0.009746849505936836,-0.005680678356934688,-0.002807493031868116
2025-01-03,-0.006357609733515633,-0.0066371445154116415,-0.0017096135790294655
2025-01-10,0.00475163504631354,0.0023009858377663673,0.0034848927678579862
2025-01-17,0.012853752459859967,0.013473766274547307,-0.0010893262129026138
2025-01-24,-0.006773232240048612,-0.006136587583412024,0.001757125643849181
2025-01-31,-0.0008648871438261669,0.008461400428830168,-0.00976965796315461
2025-02-07,0.012661796503113783,0.008550122484639178,0.002523071317602955
2025-02-14,0.010470959712271216,0.004436825762563124,0.007719552262053273
2025-02-21,-0.007911444657186682,-0.00876696246979396,0.0016307691960051468
2025-02-28,0.03724251448456136,0.024971507400569637,0.001505561899960776
2025-03-07,-0.0026700718725722683,-0.0011167100093101294,-0.0016796820957174963
2025-03-14,-0.0009758818789258542,-0.001454090954205589,-0.0010201069739616954
2025-03-21,0.0008380888559593939,0.000726742034699468,-4.156736683761915e-05
