date,bl_portfolio_return,equal_weighted_return,mv_portfolio_return
2023-12-01,-0.011098510780081625,-0.015840178943033644,-0.005800373856053236
2023-12-08,0.0011776253337805855,0.005990892420094185,0.00022437458174178523
2023-12-15,-0.00470981641965603,0.007723930160846494,-0.004738021582104985
2023-12-22,-0.00723051933815182,-0.005351136721672357,-0.007194261193711986
2023-12-29,-0.012060656400643155,-0.003362230108045195,-0.011449288436700249
2024-01-05,-0.01755694674851789,-0.01674184048799834,-0.015548888764214204
2024-01-12,-0.004504442652538244,0.0016953798479959487,-0.004324496950628358
2024-01-19,0.008687337101978788,0.01323636939287205,0.008295508589326015
2024-01-26,-0.003139633206435408,-0.01112107764251702,-0.003861694160998531
2024-02-02,-0.013820464144910238,-0.004362664629743484,-0.015292523650277431
2024-02-09,-0.009764690342539767,0.009435514263720001,-0.009966207012975641
2024-02-16,-0.01097872888580655,-0.00440546448844903,-0.010929351180459651
2024-02-23,0.02143651927178572,0.01912060550255408,0.020524020800662617
2024-03-01,0.03206301406027328,0.014131469033684119,0.031172644318485866
2024-03-08,0.019583378416106127,0.0213079590793255,0.014507832572072353
2024-03-15,-0.011835276168471558,0.002520236473900494,-0.012552259627579573
2024-03-22,0.011822013229466289,0.016481968410061575,0.010657015247570904
2024-03-29,0.011515098919329815,0.02683619373467823,0.009623878190215185
2024-04-05,0.000588511276278716,-0.003412575902604266,0.0008071583035745198
2024-04-12,-0.005270037886471532,0.006941914065376541,-0.005359258534742064
2024-04-19,0.01209828735176341,0.004338132253801797,0.012081505414141549
2024-04-26,0.013659038442776213,-0.014842692387050162,0.01365278826677299
2024-05-03,0.01718190239216232,0.014695740143663195,0.015265574681849275
2024-05-10,0.008306320302232464,0.018898611415758618,0.008286282924263613
2024-05-17,-0.005635773506377161,-0.022683579232919703,-0.004390587758658854
2024-05-24,-0.031876518957368885,-0.014607274060131759,-0.030371383750855907
2024-05-31,-0.00913010707134593,-0.01917450864345496,-0.006455986849344793
2024-06-07,0.009524408477460913,0.010047834141673897,0.008658776370086739
2024-06-14,-0.008434722475330784,-0.000419945265869282,-0.008446671744278184
2024-06-21,-0.020866570709559072,-0.008882950818172874,-0.019271806576441935
2024-06-28,0.017412255257421204,0.01771346852595006,0.016907411333978894
2024-07-05,-0.005619889131316617,5.112300807859002e-05,-0.0031967078616196966
2024-07-12,-0.005307680289611436,-0.018462680697455228,5.92008823077834e-06
2024-07-19,0.0009250677873654516,-0.003558995141271893,0.0013922846284417916
2024-07-26,-0.006847623153399539,-0.015367093223482908,-0.006464046884450429
2024-08-02,-0.009884563469575476,-0.006657192088919194,-0.007780068863702627
2024-08-09,0.00916959511325155,0.01859413901008027,0.0067510101339355345
2024-08-16,0.000299453650780643,0.0024925212701503384,8.363043602592534e-05
2024-08-23,0.010104470293576674,0.0022284972985142197,0.008531387856727336
2024-08-30,-0.011655772725476953,-0.024174857218751525,-0.010838304604886878
2024-09-06,0.02213385018661124,0.02324692822710257,0.020407135654626984
2024-09-13,-0.0010497883021514127,0.014080748349566165,-0.002884524750563509
2024-09-20,0.027862897799039436,0.015549712606901103,0.027377995579420937
2024-09-27,0.013416849962861795,0.018939439638454836,0.01336460563884101
2024-10-04,-0.004461063440126153,0.0010827453412652673,-0.0050167541435556795
2024-10-11,-0.022773334631725373,-0.022829805101719704,-0.02164270724239883
2024-10-18,0.01575594033123315,0.012385748479780957,0.015118955184918004
2024-10-25,-0.0017631805375675877,-0.006789974422432033,0.0015344845420339934
2024-11-01,0.003162764384237465,0.007330909357376881,0.0012946766449307076
2024-11-08,-0.038113304996855515,-0.03347236691656319,-0.02595071810064762
2024-11-15,0.015887400550118252,0.02998302924142986,0.006546621863676826
2024-11-22,-0.011558137274025685,-0.00850881802667678,-0.0025412564326365945
2024-11-29,0.00615924425119094,-0.0022471834878188485,0.009860490826290121
2024-12-06,0.004404697678506714,0.013826764722404539,-0.0014187580023425684
2024-12-13,-0.007660799020557931,-0.01612510735842361,-0.005772877805547472
2024-12-20,0.00845957089121599,0.005492189494359856,0.00784223298558984
2024-12-27,0.0035409400810212186,0.011167371230535243,0.0026906140358612654
2025-01-03,0.03253807779637648,0.026613250554045512,0.03094211942116014
2025-01-10,0.015092663717235248,0.022753920187350386,0.009953015383430262
2025-01-17,0.00346344284325307,-0.000583902790802137,0.0035296560359305545
2025-01-24,-0.001442780349546737,-0.002064974508095752,-0.0007163907381930604
2025-01-31,0.00847791009665086,0.006222964614481553,0.004616652052181687
2025-02-07,0.013167623644654184,0.009001303688369556,0.011702236117514067
2025-02-14,-0.0008683049632295086,6.128941724914405e-06,-0.0008330516664942192
2025-02-21,-0.038498608994693796,-0.017820638834094904,-0.0383637452477001
2025-02-28,0.0030743818648774407,0.005321920623987508,0.002852969412366857
2025-03-07,0.01835186271654487,0.002512472257888908,0.01778141617143339
2025-03-14,0.023169596055986903,0.017662061080815764,0.022991526181246294
2025-03-21,0.004672364659229612,0.003986316253424849,0.004649597993685125
