date,bl_portfolio_return,equal_weighted_return,mv_portfolio_return
2023-12-01,-0.011720014727489986,-0.005663739901036902,-0.005670097187939366
2023-12-08,0.01038162181063429,0.013923800416757316,-0.006561975174414713
2023-12-15,0.01635064422200813,0.007669787206635781,0.0038574565658578914
2023-12-22,0.011514434062231205,0.0073125380593464405,0.0016741021889920217
2023-12-29,-0.012061271598760321,-0.011276742856342548,-0.002226169019689913
2024-01-05,0.0006484142868634498,-0.00040637683409352473,0.0013019493361341092
2024-01-12,-0.01764625200497723,-0.009869296053305776,-0.0026389470912546314
2024-01-19,0.0025062217651352593,0.0008904264240459318,0.0006840314437680904
2024-01-26,-0.0038333441421685216,-0.002993848335430438,-0.00044783013140918765
2024-02-02,-0.00724869659971281,-0.0037290040519736283,-0.0010861491583875652
2024-02-09,-0.005334989593103581,-0.003282055780149551,4.757820149497527e-05
2024-02-16,0.0013866347919767065,0.001638384576889873,0.0009280353694133233
2024-02-23,-0.0014044502811046053,-0.0003856606216760428,-0.00013858118276797462
2024-03-01,0.007315407323756249,0.011794644215497165,-0.004383967657462191
2024-03-08,-0.006471958637355358,-0.007025883582280912,0.001291516318191884
2024-03-15,-0.015602884488647311,-0.01068140255594461,-0.004486421061617888
2024-03-22,-0.003276279790188581,0.0006697609584835452,-0.004073320581171766
2024-03-29,0.0005392091189394894,6.301911995871818e-05,0.002421102207877958
2024-04-05,-0.013098255334231068,-0.013726154276657064,0.001194294552252193
2024-04-12,0.0029982399783949976,-0.0009257436694646516,-4.268990481377582e-05
2024-04-19,0.0013270215912976552,-0.0009157576812542471,-0.0012736639202451203
2024-04-26,0.009444094818621305,0.010347788634118893,-0.0005103275600857255
2024-05-03,-0.0010787686867300892,-0.0037470799222809378,0.00290826498766677
2024-05-10,0.0020275708746344866,0.005747539127239621,-0.0013607650668152082
2024-05-17,-0.0041649045366178505,-0.00347861255492874,0.00042490625381594034
2024-05-24,0.007219989872287864,0.0031720137245138556,0.0020652583145979947
2024-05-31,0.0035190487726575927,-0.0008553989316951727,0.006015386358370076
2024-06-07,-0.0002242123963050375,-0.0009821060341334675,-0.00042249465850664335
2024-06-14,-0.0028955032278441296,-0.0035914334509999928,0.0014050436768337491
2024-06-21,-0.003364041349089954,-0.002012598838781754,0.000265452491030523
2024-06-28,0.0062002522447073185,0.007032035124179626,0.00084543552424843
2024-07-05,0.003199087957156923,0.008152062334003719,-0.003542511501666041
2024-07-12,0.0037314675909158033,-0.0013500373229286655,0.004213074453395546
2024-07-19,0.004702103392583809,0.004317550603550569,0.0038142688972575417
2024-07-26,0.012217649594914446,0.015149717246166495,0.005880265577601501
2024-08-02,-0.0029751527469138533,7.335904366587718e-05,-0.006364405347730047
2024-08-09,0.002681247439525583,0.0038066102586857393,-0.00013499560768220615
2024-08-16,0.019868934617460886,0.019470407351278498,-0.002188014549377658
2024-08-23,-0.006959652733701093,-0.006059808905803133,0.00033997908125896854
2024-08-30,0.0068269992252221095,0.006327864999150124,0.00149666758731405
2024-09-06,-0.005129029337598051,0.00027868292621957547,-0.003734922210478204
2024-09-13,0.00023988993193658982,0.00047115963907384904,0.002688143613780963
2024-09-20,0.0049402083935822984,0.006804512298375532,-0.0020295745518559612
2024-09-27,-0.018093454107392187,-0.02099969573310836,0.0021681212069603524
2024-10-04,-0.0006036726681733729,-0.0042910053861260344,0.005347488977551728
2024-10-11,-0.008757331729119059,-0.004315325132689974,-0.002664911990505834
2024-10-18,-0.0020448142987177596,-0.007447186671492313,0.004720203890357821
2024-10-25,0.0011677917195418769,-0.002490059315574822,0.003142471174324298
2024-11-01,-0.008083084852705678,-0.0019896410392900685,-0.004847061816884624
2024-11-08,-0.013619608849801904,-0.015885070338685737,0.0012556160702763821
2024-11-15,-0.0058514601514346835,-0.0036338935462897127,-0.004993756719647584
2024-11-22,0.015322933868443802,0.015769742824074527,0.006803484247785096
2024-11-29,0.002133436240378218,-0.0015936560201666784,0.0042491039000929634
2024-12-06,-0.013615280254369321,-0.012251698508670961,0.0018080627820877308
2024-12-13,-0.0038004130364529794,-0.006842842529871929,0.002233224608531855
2024-12-20,-0.004964346208492916,-0.004593477510399358,-0.0006091519431548397
2024-12-27,-0.009417460236886312,-0.005680678356934688,-0.0009980929181223695
2025-01-03,-0.00654355516625698,-0.0066371445154116415,0.000510602725394295
2025-01-10,0.004639088131251104,0.0023009858377663673,0.003394193902153059
2025-01-17,0.012217457349879403,0.013473766274547307,-0.0014053427606434505
2025-01-24,-0.006242221839521931,-0.006136587583412024,0.002356846979574739
2025-01-31,-0.00032906529508001394,0.008461400428830168,-0.009513394788266277
2025-02-07,0.012118563342130212,0.008550122484639178,0.002542572600100034
2025-02-14,0.00936953856786601,0.004436825762563124,0.006925601686932658
2025-02-21,-0.007531078204926493,-0.00876696246979396,0.001710870251957662
2025-02-28,0.03483014082966251,0.024971507400569637,0.0018099693062339746
2025-03-07,-0.002865023633448101,-0.0011167100093101294,-0.0017897157086774165
2025-03-14,-0.001244118948235287,-0.001454090954205589,-0.0011559664291253303
2025-03-21,0.0007800987717989793,0.000726742034699468,-0.0005011728498940714
