"Date","Price","Open","High","Low","Change %"
"04/03/2024","4.0610","4.0850","4.1080","4.0340","-0.68%"
"04/02/2024","4.0890","4.0280","4.1110","3.9940","3.27%"
"04/01/2024","3.9595","3.9600","3.9595","3.8550","0.55%"
"03/28/2024","3.9380","3.9600","3.9750","3.9180","0.20%"
"03/27/2024","3.9300","3.9520","3.9780","3.9260","-1.11%"
"03/26/2024","3.9740","3.9830","3.9910","3.9330","-0.38%"
"03/25/2024","3.9890","3.9310","4.0060","3.9150","1.50%"
"03/22/2024","3.9300","3.9620","3.9760","3.9070","-1.70%"
"03/21/2024","3.9980","3.9940","4.0170","3.9210","-0.55%"
"03/20/2024","4.0200","4.0180","4.0380","3.9900","-1.03%"
"03/19/2024","4.0620","4.0860","4.0910","4.0330","-0.71%"
"03/18/2024","4.0910","4.0930","4.1140","4.0700","-0.27%"
"03/15/2024","4.1020","4.1130","4.1250","4.0850","0.29%"
"03/14/2024","4.0900","4.0470","4.0930","3.9940","1.67%"
"03/13/2024","4.0230","3.9240","4.0260","3.9190","1.95%"
"03/12/2024","3.9460","3.9500","3.9550","3.8930","-0.68%"
"03/11/2024","3.9730","3.9530","4.0010","3.9420","-0.13%"
"03/08/2024","3.9780","3.9710","3.9940","3.9350","-0.45%"
"03/07/2024","3.9960","4.0110","4.0390","3.9430","0.10%"
"03/06/2024","3.9920","4.0230","4.0700","3.9840","-0.47%"
"03/05/2024","4.0110","4.0950","4.1020","3.9920","-2.74%"
"03/04/2024","4.1240","4.1200","4.1450","4.0850","0.12%"
"03/01/2024","4.1190","4.1520","4.1960","4.0860","-0.17%"
"02/29/2024","4.1260","4.1590","4.2680","4.1150","-1.43%"
"02/28/2024","4.1860","4.1870","4.2020","4.1650","-0.31%"
"02/27/2024","4.1990","4.1380","4.2020","4.1020","0.86%"
"02/26/2024","4.1630","4.0980","4.1660","4.0760","3.10%"
"02/23/2024","4.0380","4.1090","4.1470","4.0270","-1.80%"
"02/22/2024","4.1120","4.1060","4.1540","4.0570","0.07%"
"02/21/2024","4.1090","4.0620","4.1090","4.0430","1.63%"
"02/20/2024","4.0430","4.0970","4.1060","4.0320","-1.65%"
"02/19/2024","4.1110","4.1210","4.1300","4.0960","-0.07%"
