Date,FXB,FXC,FXE,FXF,FXY,FXB_mom_1m,FXB_mom_3m,FXB_mom_12m,FXC_mom_1m,FXC_mom_3m,FXC_mom_12m,FXE_mom_1m,FXE_mom_3m,FXE_mom_12m,FXF_mom_1m,FXF_mom_3m,FXF_mom_12m,FXY_mom_1m,FXY_mom_3m,FXY_mom_12m,EURUSD=X,GBPUSD=X,USDCAD=X,USDCHF=X,USDJPY=X,VIX,MOVE,US_T10Y,GBP_T10Y,JPY_T10Y,EUR_T10Y,CHF_T10Y,CAD_T10Y,US_T10Y_change,GBP_T10Y_change,JPY_T10Y_change,EUR_T10Y_change,CHF_T10Y_change,CAD_T10Y_change
2024-03-13,119.38533782958984,71.37422943115234,99.11439514160156,101.24589538574219,62.689998626708984,0.01629420692996586,0.02742781842033737,0.08225597001567775,0.0010749999170689417,0.013801988144304334,0.04309716969350985,0.01796789313498337,0.023041165463758784,0.04099274084460247,-0.0033557178030735324,-0.00041006494000506155,0.03609300749558009,0.010314252981749927,-0.01228931115475873,-0.1030190417200928,1.0927767753601074,1.2795906066894531,1.349310040473938,0.8773900270462036,147.61900329589844,13.75,97.02999877929688,4.188,4.023,0.761,2.355,0.771,3.423,0.03699999999999992,0.07699999999999951,-0.009000000000000008,0.028999999999999915,-0.007000000000000006,0.02200000000000024
2024-03-14,119.01679992675781,71.05978393554688,98.63396453857422,100.7159194946289,62.470001220703125,0.01717731350773355,0.023663041905511273,0.07882301440042494,0.005517855922543058,0.010737929622990805,0.032700097848714194,0.019283052180958826,0.015018534392537086,0.03500630979807595,0.004577851711605296,-0.008968059447636234,0.03183048606966299,0.016598868105772935,-0.020846364142036555,-0.10011519924457779,1.0955302715301514,1.2802129983901978,1.3466299772262573,0.8783800005912781,147.62100219726562,14.399999618530273,98.66999816894531,4.292,4.09,0.781,2.42,0.783,3.535,0.10400000000000009,0.06700000000000017,0.020000000000000018,0.06499999999999995,0.01200000000000001,0.1120000000000001
2024-03-15,118.83252716064453,70.99098205566406,98.60456085205078,100.7159194946289,62.15999984741211,0.016442815561015456,0.0174478037291268,0.0890447417793665,0.0028739209324157855,0.002792428811709602,0.03822527638423079,0.017024859879007925,0.0063374286162336535,0.050379766464105025,0.00267785101392759,-0.013238901734462627,0.053293333671637244,0.01056741251204607,-0.043545131703029094,-0.11174625799366555,1.0883406400680542,1.2745835781097412,1.3537700176239014,0.8842700123786926,148.29600524902344,14.40999984741211,97.81999969482422,4.308,4.102,0.785,2.437,0.797,3.547,0.016000000000000014,0.012000000000000455,0.0040000000000000036,0.016999999999999904,0.014000000000000012,0.01200000000000001
2024-03-18,118.77436065673828,71.03028869628906,98.44770812988281,100.14594268798828,62.130001068115234,0.013178880755729816,0.005029539863725674,0.08327936533494729,-0.001964215747493836,-0.003663830790005207,0.036905606892387866,0.011425562889271434,-0.005160334419090584,0.045176703976765875,-0.009405955052186,-0.02408035856675894,0.045583793682159035,0.005339835519881264,-0.051160692075065906,-0.1102678012463566,1.0882576704025269,1.2731393575668335,1.3546099662780762,0.8835899829864502,148.9550018310547,14.329999923706055,102.87000274658203,4.328,4.091,0.756,2.457,0.831,3.597,0.020000000000000462,-0.01100000000000012,-0.029000000000000026,0.020000000000000018,0.03399999999999992,0.04999999999999982
2024-03-19,118.73556518554688,70.89270782470703,98.39867401123047,100.17594146728516,61.369998931884766,0.012513789344359871,0.012199077444971396,0.07829763352352437,-0.0027978819761925733,-0.008040360545322978,0.03664218506776784,0.010210738648562145,0.003537389833945248,0.04009155036516043,-0.008030037431956405,-0.019393735984816085,0.04122486528776759,-0.004703226017596429,-0.059175290915243095,-0.13122877318600457,1.087393879890442,1.272718071937561,1.3534799814224243,0.8875100016593933,149.1439971923828,13.819999694824219,99.98999786376953,4.293,4.062,0.732,2.45,0.809,3.524,-0.03500000000000014,-0.028999999999999915,-0.02400000000000002,-0.006999999999999673,-0.02199999999999991,-0.07299999999999995
2024-03-20,119.34654235839844,71.34475708007812,98.93791961669922,100.3559341430664,61.2599983215332,0.01562939261778573,0.019665217419644998,0.0732057409374498,0.005503154798002674,0.0001989423965500503,0.036986322333047994,0.01249172684846811,0.006335932053342708,0.03966424465670482,-0.005853993735616014,-0.021366645430715425,0.04701136761080216,-0.0079352498537133,-0.056231784542431495,-0.13572233781965715,1.0863306522369385,1.2719409465789795,1.3573100566864014,0.8885400295257568,151.03500366210938,13.039999961853027,92.72000122070312,4.277,4.02,0.724,2.435,0.712,3.485,-0.016000000000000014,-0.0420000000000007,-0.008000000000000007,-0.015000000000000124,-0.09700000000000009,-0.039000000000000146
2024-03-21,118.09546661376953,71.07943725585938,98.34965515136719,99.08598327636719,61.09000015258789,0.00415642281532369,0.0033686304457218874,0.0681024455867707,0.0007951340631264792,-0.008408997852276778,0.03791415497807038,0.005565174983226839,-0.004876925863099957,0.029012649998818585,-0.02047186512898458,-0.04094968400382337,0.026058576850514603,-0.009404865146396046,-0.052280468193437235,-0.13150407544619058,1.0937210321426392,1.2798361778259277,1.347190022468567,0.8855500221252441,150.75999450683594,12.920000076293945,90.81999969482422,4.269,3.998,0.745,2.398,0.716,3.517,-0.008000000000000007,-0.021999999999999353,0.02100000000000002,-0.03699999999999992,0.0040000000000000036,0.03200000000000003
2024-03-22,117.58148193359375,70.68634796142578,97.90843200683594,99.09598541259766,61.20000076293945,-0.002593175939308745,0.004915476431501586,0.058050080467782816,-0.006660040827179192,-0.011468141963615675,0.032319450523101256,0.000553487050282131,-0.0054175953620553274,0.015307236943135072,-0.01959769166656733,-0.0376871464084122,0.021089520402633788,-0.005524864275751162,-0.051456851408310356,-0.13851351387633704,1.0862362384796143,1.2661913633346558,1.3526999950408936,0.8976799845695496,151.63299560546875,13.0600004196167,91.04000091552734,4.202,3.93,0.742,2.321,0.638,3.436,-0.06700000000000017,-0.06800000000000006,-0.0030000000000000027,-0.07699999999999996,-0.07799999999999996,-0.08099999999999996
2024-03-25,118.01788330078125,70.82391357421875,98.21239471435547,98.99598693847656,61.189998626708984,0.00028801660796617945,0.004597987795849301,0.059554438674185084,-0.003215191708342391,-0.016130298959484257,0.03432848991903681,0.003659766465732961,-0.008905144219220618,0.0207998892360044,-0.019520201518354652,-0.046525837289669525,0.017962377856066025,-0.005848913319478899,-0.061934761954832496,-0.14239663720661722,1.0807539224624634,1.25979483127594,1.3611500263214111,0.8976200222969055,151.30499267578125,13.1899995803833,92.23999786376953,4.249,3.989,0.73,2.375,0.659,3.491,0.04699999999999971,0.05899999999999972,-0.01200000000000001,0.053999999999999826,0.02100000000000002,0.05500000000000016
2024-03-26,117.86270904541016,70.8140869140625,98.11434173583984,98.44600677490234,61.13999938964844,-0.002581144346065267,0.001800367790439017,0.06436645207554026,-0.0036285581113549847,-0.017200315919199793,0.03534734507845072,-0.00014228098815782797,-0.01077033656311377,0.027273788238361574,-0.02612452730848258,-0.053190407454542066,0.01648582349159944,-0.005853668461000994,-0.06068516162971094,-0.14177426694249862,1.0838228464126587,1.2637910842895508,1.3584599494934082,0.8994699716567993,151.3730010986328,13.239999771118164,90.62999725341797,4.238,3.974,0.739,2.348,0.698,3.499,-0.010999999999999233,-0.01499999999999968,0.009000000000000008,-0.027000000000000135,0.038999999999999924,0.008000000000000007
2024-03-27,118.05668640136719,70.912353515625,98.09473419189453,98.32601928710938,61.25,-0.00044842446818871284,0.0014839819074459193,0.06079893198411823,-0.001005376409961456,-0.020484763205917078,0.030989275059321697,5.6935112871858706e-05,-0.013682210694338504,0.023360119172456395,-0.028080694761790648,-0.05652143070541771,0.011488923158619269,-0.005035759687710417,-0.058995184420609026,-0.13464253946955984,1.0832358598709106,1.2628495693206787,1.3581000566482544,0.9036499857902527,151.52999877929688,12.779999732971191,86.27999877929688,4.188,3.93,0.722,2.291,0.673,3.442,-0.05000000000000071,-0.04400000000000004,-0.017000000000000015,-0.05699999999999994,-0.02499999999999991,-0.05699999999999994
2024-03-28,117.90150451660156,71.1089096069336,97.7613754272461,98.66600036621094,61.22999954223633,-0.0002066407104196477,-0.005271225337979635,0.05379022439159442,0.005097205686974915,-0.017769725884824172,0.02767246042577831,-0.0028442075564141245,-0.022971097470798063,0.014996688173603445,-0.025394302569499594,-0.06527387666589357,0.01781193513537005,-0.004390251345750773,-0.06419074955448556,-0.14014885087131634,1.0813382863998413,1.261670470237732,1.3586000204086304,0.9054999947547913,151.28700256347656,13.010000228881836,86.37999725341797,4.206,3.938,0.706,2.293,0.711,3.467,0.018000000000000682,0.008000000000000007,-0.016000000000000014,0.002000000000000224,0.03799999999999992,0.02499999999999991
2024-04-01,117.25479125976562,70.90902709960938,97.36546325683594,98.4000015258789,61.099998474121094,-0.002909948848661803,-0.005805326523903087,0.051370615047725776,0.0018551299787494813,-0.01907457141053881,0.022653956701703004,-0.0037002071076109866,-0.023312219535537304,0.011693399779188596,-0.021838861653460162,-0.06620202727250746,0.015277314100913486,-0.011006803473807336,-0.06916515779619758,-0.12876086030157052,1.0792726278305054,1.2637271881103516,1.3521900177001953,0.9020000100135803,151.3979949951172,13.649999618530273,94.19999694824219,4.317,3.9595,0.74,2.297,0.711,3.588,0.1070000000000002,0.008000000000000007,0.014000000000000012,0.0045000000000001705,0.03799999999999992,0.02499999999999991
2024-04-02,117.53682708740234,70.97794342041016,97.62088012695312,98.0,61.130001068115234,-0.0030111343827035064,-0.004955976799122741,0.04735908352161711,0.0023138970434866124,-0.01652646625834575,0.0213820926757895,-0.004432425526544548,-0.018542762704734872,0.00790436059247801,-0.027159291765963656,-0.07325095006695004,0.005963311984866992,-0.009238244534456985,-0.07111376180057893,-0.12957428241273095,1.0737217664718628,1.2545477151870728,1.3573700189590454,0.9050700068473816,151.58099365234375,14.609999656677246,96.56999969482422,4.353,4.089,0.745,2.411,0.741,3.609,0.03599999999999959,0.12950000000000061,0.0050000000000000044,0.11399999999999988,0.03799999999999992,0.020999999999999908
2024-04-03,118.13977813720703,71.1650390625,98.25945281982422,98.52999877929688,61.09000015258789,-0.0011014140145869655,0.009805039133423898,0.057254002045573404,0.006352450526839082,-0.007608050596355831,0.022236892805525432,7.982584299548456e-05,-0.0036302834259168693,0.020167921717644255,-0.020049843854761384,-0.05817691188929386,0.012234418774971667,-0.0076348474694324375,-0.06461487618675577,-0.12890342870203797,1.076855182647705,1.2576876878738403,1.3564300537109375,0.9078199863433838,151.5399932861328,14.329999923706055,97.87999725341797,4.351,4.061,0.765,2.398,0.748,3.595,-0.0019999999999997797,-0.02800000000000047,0.020000000000000018,-0.0129999999999999,0.007000000000000006,-0.01399999999999979
2024-04-04,118.11058807373047,71.02717590332031,98.26927185058594,98.76000213623047,61.2599983215332,-0.002738428657298342,0.006319581439454547,0.04932366336381322,0.005380865863024997,-0.007905279023889489,0.013112154463334358,-1.971957215674003e-05,-0.0015528996309644993,0.01471413687633305,-0.020003935225193947,-0.05642922605621925,0.011999515603834388,-0.008898285706809173,-0.053314801603316475,-0.12921109239159023,1.0838346481323242,1.2651821374893188,1.3523800373077393,0.9028900265693665,151.58099365234375,16.350000381469727,96.12999725341797,4.307,4.022,0.775,2.359,0.716,3.55,-0.043999999999999595,-0.0389999999999997,0.010000000000000009,-0.039000000000000146,-0.03200000000000003,-0.04500000000000037
2024-04-05,118.08143615722656,70.83024597167969,98.25945281982422,98.63999938964844,61.099998474121094,-0.005671471475059975,0.004090600843369652,0.04147356966006899,-0.003368030611355377,-0.011061701335768337,0.012388089323530638,-0.0039950592086041015,-0.004517485129284515,0.00979660213220579,-0.02226188616200564,-0.05739573655751273,0.0033709192328186255,-0.015151554280054658,-0.04590884446245236,-0.13749291879282377,1.0837054252624512,1.26401948928833,1.354449987411499,0.9015100002288818,151.29200744628906,16.030000686645508,94.30999755859375,4.4,4.07,0.77,2.4,0.738,3.592,0.09299999999999997,0.04800000000000004,-0.0050000000000000044,0.040999999999999925,0.02200000000000002,0.04200000000000026
2024-04-08,118.30510711669922,70.90902709960938,98.4755630493164,98.29000091552734,61.0099983215332,-0.0092897413213191,0.003030666832086748,0.04824173888284178,-0.006791595664851657,-0.00860662233967091,0.015610627089177154,-0.006347192320643291,-0.0013399143206882513,0.017046339653612685,-0.030440021252993388,-0.06056080793537966,0.00021746445298576056,-0.02493209814447317,-0.047462991184684666,-0.14058317851182411,1.0830481052398682,1.2625305652618408,1.3604099750518799,0.9031699895858765,151.69000244140625,15.1899995803833,99.37000274658203,4.422,4.089,0.784,2.44,0.745,3.626,0.021999999999999353,0.019000000000000128,0.014000000000000012,0.040000000000000036,0.007000000000000006,0.03399999999999981
2024-04-09,118.51905822753906,70.97794342041016,98.4755630493164,98.5199966430664,61.04999923706055,-0.010551527685236484,0.0023852780991902023,0.05083986528819717,-0.0030818751131190814,-0.008592949422923768,0.01701789189650693,-0.005461743638772276,-0.0030188917089619682,0.01492812289169132,-0.028458847262451625,-0.061233084499623947,0.0007258300567265508,-0.030952393062530947,-0.05054438041132281,-0.13624789228262135,1.0863661766052246,1.2658709287643433,1.3570799827575684,0.9050099849700928,151.84300231933594,14.979999542236328,98.7300033569336,4.362,4.03,0.785,2.368,0.71,3.558,-0.05999999999999961,-0.05900000000000016,0.0010000000000000009,-0.07200000000000006,-0.03500000000000003,-0.06800000000000006
2024-04-10,117.24506378173828,70.38712310791016,97.46370697021484,97.44999694824219,60.560001373291016,-0.018565236306191113,-0.004083327408939907,0.04434670129440854,-0.012470399365979379,-0.01468996920752963,0.010224578276524232,-0.014705114473336445,-0.010719584561115658,0.010008719837832691,-0.0398626082055471,-0.06626959565264845,-0.004787752678073187,-0.03964478188322518,-0.05537356423745443,-0.13175625271267366,1.0859296321868896,1.2677645683288574,1.3572900295257568,0.9029800295829773,151.77699279785156,15.800000190734863,109.58999633789062,4.546,4.152,0.796,2.429,0.721,3.696,0.18400000000000016,0.12199999999999989,0.01100000000000001,0.06099999999999994,0.01100000000000001,0.13800000000000034
2024-04-11,117.44928741455078,70.40680694580078,97.29669952392578,97.83999633789062,60.470001220703125,-0.01581718533401788,-0.005526598941696159,0.04301173984290241,-0.012058241748712728,-0.015897832265984735,0.007722732900914853,-0.016393451473731502,-0.016024007617576164,0.0037738115299679187,-0.03516457506252313,-0.06360917300671054,-0.007591826368090748,-0.035873723791594925,-0.04846574434829032,-0.131926528255482,1.074171543121338,1.2537612915039062,1.3687000274658203,0.9130399823188782,152.96400451660156,14.90999984741211,108.86000061035156,4.584,4.206,0.855,2.476,0.765,3.733,0.03799999999999937,0.05400000000000027,0.05899999999999994,0.04700000000000015,0.04400000000000004,0.03699999999999992
2024-04-12,116.40872192382812,69.92430877685547,96.5009536743164,97.36000061035156,60.439998626708984,-0.024932843177195907,-0.016346027698848742,0.02920291823448662,-0.02031434406861754,-0.02143671724628926,-0.0005606166019284098,-0.026367930345046364,-0.024457037524078018,-0.01111135868692048,-0.038380763591309486,-0.06713190780862544,-0.019715207286258973,-0.03589089247549271,-0.05147524374071166,-0.13620126379495257,1.0726851224899292,1.2554770708084106,1.368690013885498,0.9098299741744995,153.19200134277344,17.309999465942383,112.81999969482422,4.517,4.137,0.861,2.358,0.688,3.661,-0.06699999999999928,-0.06900000000000084,0.006000000000000005,-0.11799999999999988,-0.07700000000000007,-0.07200000000000006
2024-04-15,116.45734405517578,69.86521911621094,96.41255187988281,97.54000091552734,60.060001373291016,-0.021504996548026067,-0.01481085336670418,0.024592768545613986,-0.016810701541387196,-0.021191090284673475,-0.010391277706993995,-0.02252178211717981,-0.02371184595690179,-0.017539241331408828,-0.03153343180539525,-0.06531763340032559,-0.026426703497382298,-0.03857851449206329,-0.06126911842751004,-0.14444438768889545,1.0649627447128296,1.2461835145950317,1.3758000135421753,0.9137700200080872,153.2830047607422,19.229999542236328,121.1500015258789,4.61,4.243,0.86,2.434,0.72,3.741,0.09299999999999997,0.10600000000000076,-0.0010000000000000009,0.07600000000000007,0.03200000000000003,0.08000000000000007
2024-04-16,116.29200744628906,69.717529296875,96.37323760986328,97.4800033569336,59.880001068115234,-0.021378992562541832,-0.007951745297352653,0.03368675396559784,-0.017938232743287652,-0.01733088480176581,-0.009918458725926116,-0.02262900643648158,-0.017306662720904753,-0.013781631408815831,-0.032129142581753256,-0.05576094578072488,-0.021853782788578524,-0.036679517131494976,-0.048466537776413965,-0.1403962400207831,1.0625749826431274,1.2447409629821777,1.3786300420761108,0.9115999937057495,154.20599365234375,18.399999618530273,119.58999633789062,4.669,4.3,0.867,2.486,0.748,3.744,0.058999999999999275,0.056999999999999496,0.007000000000000006,0.052000000000000046,0.028000000000000025,0.0030000000000001137
2024-04-17,116.52542877197266,69.9735336303711,96.84478759765625,97.76000213623047,60.0,-0.018934489500348595,-0.010033883794839826,0.038198250104205744,-0.014877527394495549,-0.011950336654996008,-0.004786299003437633,-0.016281948688046777,-0.013186162726904982,-0.002769369303264546,-0.023824635204557243,-0.049458699713166965,-0.013802122677650241,-0.034282971696395825,-0.04061402108001433,-0.13444892867649705,1.0621461868286133,1.2431007623672485,1.3818800449371338,0.912559986114502,154.697998046875,18.209999084472656,113.29000091552734,4.589,4.265,0.889,2.471,0.739,3.701,-0.07999999999999918,-0.03500000000000014,0.02200000000000002,-0.015000000000000124,-0.009000000000000008,-0.04300000000000015
2024-04-18,116.36981964111328,69.99323272705078,96.60902404785156,97.54000091552734,59.88999938964844,-0.0199244896904871,-0.013135228293303491,0.0320426078195124,-0.012687836665519092,-0.012763695792091134,-0.004506124344595297,-0.01818774471670881,-0.01450995429357782,-0.00902670682501494,-0.02631310984602664,-0.04761676669545345,-0.017507367294369525,-0.02411601055882362,-0.04252597729587304,-0.13790127627347304,1.0669398307800293,1.2453765869140625,1.3771799802780151,0.9103999733924866,154.3419952392578,18.0,108.66000366210938,4.637,4.28,0.865,2.493,0.746,3.754,0.047999999999999154,0.015000000000000568,-0.02400000000000002,0.021999999999999797,0.007000000000000006,0.052999999999999936
2024-04-19,115.78631591796875,70.15079498291016,96.6875991821289,97.77999877929688,59.90999984741211,-0.029830997782393287,-0.017681716672325987,0.026181227773395488,-0.016735106348849893,-0.015705372050385358,0.0024011259400094076,-0.022744772108493905,-0.016452124299661697,-0.0072407837111194695,-0.025667992488588753,-0.04545972175062485,-0.014097411134707749,-0.022037194108876834,-0.04251238389621004,-0.13287012559072875,1.0644185543060303,1.2437657117843628,1.3769299983978271,0.9121000170707703,154.61000061035156,18.709999084472656,111.26000213623047,4.623,4.231,0.835,2.505,0.789,3.74,-0.013999999999999346,-0.04900000000000038,-0.030000000000000027,0.01200000000000001,0.04300000000000004,-0.01399999999999979
2024-04-22,115.62097930908203,70.36742401123047,96.6875991821289,97.61000061035156,59.81999969482422,-0.020953279373375877,-0.020847514013554114,0.024972882101970795,-0.010017148026452816,-0.00912758268014302,0.006465663052649395,-0.01689945904416501,-0.01606114580210738,-0.007534897110653027,-0.014895978393824505,-0.046654044247419035,-0.020647490330052753,-0.020789007277648097,-0.04471413741329289,-0.13741887511148432,1.065825343132019,1.2375777959823608,1.373900055885315,0.9109830260276794,154.63999938964844,16.940000534057617,108.55999755859375,4.61,4.208,0.88,2.491,0.75,3.753,-0.0129999999999999,-0.022999999999999687,0.04500000000000004,-0.01399999999999979,-0.039000000000000035,0.0129999999999999
2024-04-23,116.52542877197266,70.54467010498047,97.14933776855469,97.62000274658203,59.83000183105469,-0.008981458170577605,-0.010601433943167482,0.03221403293359182,-0.0020043171069275,-0.008135569511856122,0.014448024359660971,-0.007753103820805296,-0.007613908975693251,-0.005055764208002245,-0.01489447488584128,-0.04431662910482104,-0.02221414400277799,-0.02238560318310301,-0.04317922598674562,-0.1383928610667967,1.065405249595642,1.2350252866744995,1.3700499534606934,0.9118899703025818,154.81300354003906,15.6899995803833,106.8499984741211,4.607,4.246,0.885,2.506,0.74,3.76,-0.0030000000000001137,0.038000000000000256,0.0050000000000000044,0.01499999999999968,-0.010000000000000009,0.006999999999999673
2024-04-24,116.70046997070312,70.3772964477539,97.13951873779297,97.25,59.650001525878906,-0.011162827981930135,-0.012189602025041268,0.030064621450933027,-0.00630602156709148,-0.0062490708322111566,0.011341017608606618,-0.010924038454442453,-0.010675341125977011,-0.01042267311852374,-0.01763694663261095,-0.056160679867790275,-0.030192069377728337,-0.025167464216249935,-0.05121675617482513,-0.13962209793047864,1.0704345703125,1.2453300952911377,1.3660600185394287,0.9114000201225281,154.74400329589844,15.970000267028809,110.20999908447266,4.648,4.338,0.888,2.586,0.78,3.806,0.04099999999999948,0.09199999999999964,0.0030000000000000027,0.08000000000000007,0.040000000000000036,0.04600000000000026
2024-04-25,117.1380844116211,70.60375213623047,97.4047622680664,97.5199966430664,59.5099983215332,-0.006148039864838695,-0.007107543410485251,0.04094560717340512,-0.0029702392136650158,-0.0062106898736888905,0.02166204954956208,-0.007232168663821703,-0.004408833294056724,-0.0008643707248082722,-0.009406274181879892,-0.04920421755324311,-0.023117961828652223,-0.026660142041009083,-0.0523885502467617,-0.1471768506366138,1.0699878931045532,1.2459505796432495,1.370419979095459,0.9144399762153625,155.25900268554688,15.369999885559082,108.55000305175781,4.704,4.37,0.895,2.624,0.786,3.869,0.05600000000000005,0.03200000000000003,0.007000000000000006,0.038000000000000256,0.006000000000000005,0.06300000000000017
2024-04-26,117.00193786621094,70.53483581542969,97.15916442871094,97.3499984741211,58.650001525878906,-0.008934254952492338,-0.00834229514735152,0.03479273481435419,-0.00532372261642855,-0.010588625978600552,0.020948841696390108,-0.009537410656044187,-0.008206171002588358,-0.009154018152735754,-0.009926373711299452,-0.054456217022777254,-0.025796372547829405,-0.04244895467952803,-0.06414547248317015,-0.15817420600964582,1.072961449623108,1.2509069442749023,1.3658000230789185,0.9125199913978577,155.5970001220703,15.029999732971191,104.4000015258789,4.663,4.329,0.92,2.574,0.75,3.826,-0.04099999999999948,-0.04100000000000037,0.025000000000000022,-0.050000000000000266,-0.03600000000000003,-0.04300000000000015
2024-04-29,117.66324615478516,70.57421112060547,97.36546325683594,97.70999908447266,59.36000061035156,-0.0020208254575992957,-0.003470841955245496,0.03778515047401765,-0.007519430255417459,-0.011800214555182542,0.017831605552006913,-0.004049781098924843,-0.0041144440514034875,-0.006465118922407531,-0.009689267611841634,-0.053533094521315716,-0.018857076316210808,-0.03054056746472522,-0.05597965009495798,-0.14651332845841925,1.0706866979599,1.2510477304458618,1.36558997631073,0.9136880040168762,158.2239990234375,14.670000076293945,105.41999816894531,4.611,4.293,0.873,2.528,0.726,3.761,-0.05200000000000049,-0.03599999999999959,-0.04700000000000004,-0.04599999999999982,-0.02400000000000002,-0.06499999999999995
2024-04-30,117.07000732421875,70.05231475830078,96.90373992919922,96.77999877929688,58.70000076293945,-0.0015759179950054492,-0.007603077448428919,0.026406388996154995,-0.01208185158294628,-0.0201824197070396,0.006949808220079401,-0.004742167419455101,-0.010024025767782052,-0.010885243419862967,-0.016463442291268393,-0.06254153295322062,-0.02848798421765164,-0.0392798325878545,-0.06588159420107742,-0.14118504647568286,1.0715701580047607,1.2559815645217896,1.36667001247406,0.9107199907302856,156.31399536132812,15.649999618530273,107.45999908447266,4.682,4.351,0.872,2.582,0.751,3.818,0.07100000000000062,0.05799999999999983,-0.0010000000000000009,0.053999999999999826,0.025000000000000022,0.05699999999999994
2024-05-01,117.0222396850586,70.11151123046875,97.08976745605469,96.79000091552734,58.7599983215332,-0.004378095062589127,-0.006383092846388494,0.03174888467908299,-0.012207062478683417,-0.016256567321988546,0.008275630525014233,-0.005440564254365898,-0.004747057196807125,-0.00457158269031277,-0.012346929433394438,-0.06117170796851079,-0.025454340700235556,-0.03876987903110307,-0.06774552658195854,-0.13205316144317947,1.0666552782058716,1.2490164041519165,1.3776999711990356,0.9194899797439575,157.7220001220703,15.390000343322754,100.63999938964844,4.641,4.371,0.893,2.5825,0.751,3.758,-0.04100000000000037,0.020000000000000462,0.02100000000000002,0.000500000000000167,0.025000000000000022,-0.06000000000000005
2024-05-02,117.44153594970703,70.51604461669922,97.42443084716797,97.72000122070312,60.38999938964844,-0.005910305559310158,-0.008498995764704809,0.03691404759365868,-0.009119568461570138,-0.014351741804294882,0.01989116148594805,-0.008498133753985004,-0.007371094272273004,-0.004189626103651589,-0.008220821766253272,-0.05790716303850629,-0.020918419958521617,-0.011458516306940947,-0.04762656465905868,-0.113736426026111,1.0721560716629028,1.2539342641830444,1.3723000288009644,0.9163600206375122,155.70399475097656,14.680000305175781,100.69999694824219,4.589,4.29,0.904,2.553,0.767,3.738,-0.0519999999999996,-0.0810000000000004,0.01100000000000001,-0.02950000000000008,0.025000000000000022,-0.020000000000000018
2024-05-03,117.56829071044922,70.50617218017578,97.7689208984375,98.29000091552734,60.4900016784668,-0.004591437331111448,0.0003319745141723285,0.03140723445661653,-0.007335272964445361,-0.01028294704275845,0.01974837397131468,-0.005091631826774856,0.0032413541772273735,-0.005174892100472062,-0.004759024003004764,-0.04281612833433779,-0.02274282491925328,-0.012569321974593484,-0.032314776792604194,-0.12257035775595326,1.073306918144226,1.2540600299835205,1.3666199445724487,0.9097700119018555,153.0449981689453,13.489999771118164,95.95999908447266,4.497,4.228,0.904,2.51,0.751,3.658,-0.09200000000000053,-0.06200000000000028,0.01100000000000001,-0.04300000000000015,-0.016000000000000014,-0.08000000000000007
2024-05-06,117.71456909179688,70.57525634765625,97.80829620361328,98.1500015258789,60.11000061035156,-0.0031068987418242378,0.009720792026724157,0.03140807325611328,-0.0036000104266952215,-0.0027225995165429673,0.013679640966270279,-0.0045914830915883,0.007896464402267656,-0.0017405007724095034,-0.004967537173575343,-0.0397851907809289,-0.023746883452999357,-0.016202911431967504,-0.03546211642000696,-0.13398649418073216,1.0758124589920044,1.2541072368621826,1.3691500425338745,0.9059399962425232,153.5659942626953,13.489999771118164,94.5,4.487,4.228,0.871,2.477,0.731,3.612,-0.009999999999999787,-0.06200000000000028,0.01100000000000001,-0.03299999999999992,-0.020000000000000018,-0.04599999999999982
2024-05-07,117.24650573730469,70.24964141845703,97.70002746582031,97.88999938964844,59.86000061035156,-0.008948061543533337,0.0016335486826251078,0.02197612559138884,-0.009299037204756333,-0.011570443643346251,-0.00218997244247654,-0.007875411518162179,0.005462475484186102,-0.0029437353204481154,-0.004069605475155891,-0.04279700651328211,-0.021077749723008576,-0.018849331959016835,-0.04453313403950798,-0.1338445943902148,1.0767507553100586,1.2559815645217896,1.3670899868011475,0.9067000150680542,154.23699951171875,13.229999542236328,98.04000091552734,4.461,4.13,0.871,2.421,0.693,3.594,-0.0259999999999998,-0.06200000000000028,0.0,-0.05600000000000005,-0.038000000000000034,-0.018000000000000238
2024-05-08,117.1197509765625,70.23979949951172,97.6311264038086,97.94999694824219,59.470001220703125,-0.011806601165274988,-0.0024993528090168082,0.022218478430599653,-0.010399623958196824,-0.013750861959715865,-0.0034213826728892727,-0.00857508826920761,0.0032379212390416523,-0.002273374934166239,-0.005785624383335075,-0.037977713097625876,-0.021162511242886706,-0.025880393711754213,-0.04908857770838315,-0.13736583819752402,1.0750491619110107,1.25014066696167,1.3733199834823608,0.9084799885749817,154.7480010986328,13.0,95.58000183105469,4.5,4.142,0.879,2.461,0.731,3.632,0.0389999999999997,0.012000000000000455,0.008000000000000007,0.040000000000000036,0.038000000000000034,0.038000000000000256
